               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                2069,           0.0090229,           0.0050785,          0.00029854,             0.56065,             0.71429,              0.5742,             0.42592,           0.0083927,            0.033737,          0.00057716,           0.0031756,           0.0031756,           0.0031756
                2070,            0.012038,           0.0038334,          0.00035551,             0.56065,             0.71429,              0.5742,             0.42592,           0.0083927,            0.033737,          0.00057716,           0.0031723,           0.0031723,           0.0031723
                2071,            0.014313,            0.005635,          0.00049663,             0.56295,             0.71429,             0.58121,             0.42688,            0.008455,            0.033218,          0.00056038,            0.003169,            0.003169,            0.003169
                2072,           0.0095694,           0.0044789,          0.00029377,             0.56295,             0.71429,             0.58121,             0.42688,            0.008455,            0.033218,          0.00056038,           0.0031657,           0.0031657,           0.0031657
                2073,            0.010449,           0.0053698,          0.00042737,             0.61313,             0.71429,              0.6031,             0.44789,           0.0081423,            0.031938,          0.00053139,           0.0031624,           0.0031624,           0.0031624
                2074,            0.014797,           0.0055271,          0.00047327,             0.61313,             0.71429,              0.6031,             0.44789,           0.0081423,            0.031938,          0.00053139,           0.0031591,           0.0031591,           0.0031591
                2075,           0.0095162,           0.0036909,          0.00079063,              0.5584,             0.71429,             0.61777,             0.45844,           0.0082804,              0.0349,          0.00044708,           0.0031558,           0.0031558,           0.0031558
                2076,            0.010273,           0.0042026,          0.00073357,              0.5584,             0.71429,             0.61777,             0.45844,           0.0082804,              0.0349,          0.00044708,           0.0031525,           0.0031525,           0.0031525
                2077,            0.014218,           0.0054608,          0.00056175,             0.55953,             0.71429,             0.62192,             0.43402,           0.0082984,            0.035812,          0.00042534,           0.0031492,           0.0031492,           0.0031492
                2078,            0.012884,           0.0049164,          0.00058454,             0.55953,             0.71429,             0.62192,             0.43402,           0.0082984,            0.035812,          0.00042534,           0.0031459,           0.0031459,           0.0031459
                2079,            0.008217,           0.0048695,          0.00029594,             0.59508,             0.71429,             0.59281,             0.43859,           0.0082719,            0.033987,          0.00049896,           0.0031426,           0.0031426,           0.0031426
                2080,            0.011213,           0.0046491,          0.00055207,             0.59508,             0.71429,             0.59281,             0.43859,           0.0082719,            0.033987,          0.00049896,           0.0031393,           0.0031393,           0.0031393
                2081,           0.0059075,            0.002829,          0.00045471,             0.66973,             0.71429,             0.61726,             0.44946,           0.0083469,            0.032302,          0.00052986,            0.003136,            0.003136,            0.003136
                2082,            0.012375,           0.0045394,          0.00071863,             0.66973,             0.71429,             0.61726,             0.44946,           0.0083469,            0.032302,          0.00052986,           0.0031327,           0.0031327,           0.0031327
                2083,            0.012985,           0.0048085,          0.00071288,             0.64924,             0.64286,             0.59825,             0.44024,           0.0083828,            0.033796,          0.00056229,           0.0031294,           0.0031294,           0.0031294
                2084,           0.0069694,           0.0028126,          0.00021493,             0.64924,             0.64286,             0.59825,             0.44024,           0.0083828,            0.033796,          0.00056229,           0.0031261,           0.0031261,           0.0031261
                2085,           0.0097296,            0.004173,          0.00061214,             0.63531,             0.64286,             0.59081,              0.4343,           0.0084036,            0.034466,          0.00057755,           0.0031228,           0.0031228,           0.0031228
                2086,            0.014652,           0.0043625,          0.00050571,             0.63531,             0.64286,             0.59081,              0.4343,           0.0084036,            0.034466,          0.00057755,           0.0031195,           0.0031195,           0.0031195
                2087,           0.0095842,           0.0044855,           0.0005477,             0.65068,             0.64286,             0.60641,             0.45011,           0.0085352,            0.034161,          0.00054512,           0.0031162,           0.0031162,           0.0031162
                2088,            0.010492,           0.0036456,          0.00035378,             0.65068,             0.64286,             0.60641,             0.45011,           0.0085352,            0.034161,          0.00054512,           0.0031129,           0.0031129,           0.0031129
                2089,            0.013664,           0.0047765,          0.00048942,             0.60095,             0.71429,             0.58393,             0.42363,           0.0084561,            0.034686,           0.0004673,           0.0031096,           0.0031096,           0.0031096
                2090,           0.0083564,           0.0034503,          0.00026244,             0.60095,             0.71429,             0.58393,             0.42363,           0.0084561,            0.034686,           0.0004673,           0.0031063,           0.0031063,           0.0031063
                2091,            0.012715,           0.0043859,          0.00041122,             0.61994,             0.64077,             0.58124,             0.39224,           0.0086502,            0.038925,          0.00040054,            0.003103,            0.003103,            0.003103
                2092,            0.012643,           0.0043839,          0.00070158,             0.61994,             0.64077,             0.58124,             0.39224,           0.0086502,            0.038925,          0.00040054,           0.0030997,           0.0030997,           0.0030997
                2093,             0.01385,           0.0047994,          0.00053154,             0.61836,             0.64097,             0.58124,             0.38389,           0.0086887,            0.039504,           0.0003664,           0.0030964,           0.0030964,           0.0030964
                2094,            0.012953,           0.0045971,           0.0004604,             0.61836,             0.64097,             0.58124,             0.38389,           0.0086887,            0.039504,           0.0003664,           0.0030931,           0.0030931,           0.0030931
                2095,           0.0082495,           0.0041739,          0.00020272,             0.61392,             0.63875,             0.62181,             0.42537,            0.008364,             0.04048,          0.00029507,           0.0030898,           0.0030898,           0.0030898
                2096,            0.007105,           0.0047088,          0.00032387,             0.61392,             0.63875,             0.62181,             0.42537,            0.008364,             0.04048,          0.00029507,           0.0030865,           0.0030865,           0.0030865
                2097,           0.0096297,           0.0045878,          0.00089997,             0.61616,             0.60955,             0.64988,             0.42921,           0.0087314,            0.040049,          0.00017061,           0.0030832,           0.0030832,           0.0030832
                2098,              0.0129,            0.004822,          0.00056882,             0.61616,             0.60955,             0.64988,             0.42921,           0.0087314,            0.040049,          0.00017061,           0.0030799,           0.0030799,           0.0030799
                2099,            0.015104,           0.0047748,          0.00071632,             0.61519,             0.60903,             0.65498,             0.42975,           0.0085616,            0.039346,          0.00017071,           0.0030766,           0.0030766,           0.0030766
                2100,            0.010108,           0.0050819,          0.00052306,             0.61519,             0.60903,             0.65498,             0.42975,           0.0085616,            0.039346,          0.00017071,           0.0030733,           0.0030733,           0.0030733
                2101,            0.010759,           0.0057275,          0.00053007,             0.64066,             0.60945,             0.62533,             0.43173,           0.0082791,            0.040231,          0.00028915,             0.00307,             0.00307,             0.00307
                2102,           0.0086598,           0.0041846,          0.00030834,             0.64066,             0.60945,             0.62533,             0.43173,           0.0082791,            0.040231,          0.00028915,           0.0030667,           0.0030667,           0.0030667
                2103,            0.011117,            0.004395,          0.00051952,             0.67276,             0.61609,             0.63289,             0.44113,           0.0083282,            0.037486,          0.00043793,           0.0030634,           0.0030634,           0.0030634
                2104,            0.011658,            0.005243,          0.00045119,             0.67276,             0.61609,             0.63289,             0.44113,           0.0083282,            0.037486,          0.00043793,           0.0030601,           0.0030601,           0.0030601
                2105,            0.010867,           0.0043787,          0.00057267,             0.64638,             0.64286,             0.63059,             0.46275,            0.008253,            0.034465,          0.00060234,           0.0030568,           0.0030568,           0.0030568
                2106,           0.0081253,           0.0045242,          0.00034787,             0.64638,             0.64286,             0.63059,             0.46275,            0.008253,            0.034465,          0.00060234,           0.0030535,           0.0030535,           0.0030535
                2107,            0.011363,           0.0039413,          0.00045375,             0.59264,             0.57143,             0.59103,             0.42533,           0.0086192,            0.035895,          0.00071869,           0.0030502,           0.0030502,           0.0030502
                2108,            0.010362,            0.004248,          0.00043767,             0.59264,             0.57143,             0.59103,             0.42533,           0.0086192,            0.035895,          0.00071869,           0.0030469,           0.0030469,           0.0030469
                2109,            0.012295,           0.0055591,          0.00055888,             0.58594,             0.71429,             0.58097,             0.40302,           0.0091812,            0.036108,          0.00087509,           0.0030436,           0.0030436,           0.0030436
                2110,            0.012499,           0.0042173,           0.0006968,             0.58594,             0.71429,             0.58097,             0.40302,           0.0091812,            0.036108,          0.00087509,           0.0030403,           0.0030403,           0.0030403
                2111,           0.0086121,           0.0053724,          0.00025071,             0.64891,             0.71429,             0.58929,             0.39841,           0.0097035,            0.036291,          0.00090103,            0.003037,            0.003037,            0.003037
                2112,           0.0099873,           0.0048894,          0.00039506,             0.64891,             0.71429,             0.58929,             0.39841,           0.0097035,            0.036291,          0.00090103,           0.0030337,           0.0030337,           0.0030337
                2113,           0.0075572,           0.0049928,          0.00035404,             0.64859,             0.70051,             0.58942,             0.39933,           0.0090114,            0.035896,          0.00088043,           0.0030304,           0.0030304,           0.0030304
                2114,           0.0079886,           0.0048855,          0.00035364,             0.64859,             0.70051,             0.58942,             0.39933,           0.0090114,            0.035896,          0.00088043,           0.0030271,           0.0030271,           0.0030271
                2115,           0.0087875,           0.0035002,          0.00039887,             0.65439,             0.70979,             0.59359,             0.41132,           0.0090654,            0.035685,          0.00086899,           0.0030238,           0.0030238,           0.0030238
                2116,            0.010477,           0.0048101,          0.00058207,             0.65439,             0.70979,             0.59359,             0.41132,           0.0090654,            0.035685,          0.00086899,           0.0030205,           0.0030205,           0.0030205
                2117,            0.011959,           0.0038805,          0.00059041,             0.62634,              0.6982,             0.58407,              0.4238,           0.0087108,            0.035777,          0.00088654,           0.0030172,           0.0030172,           0.0030172
                2118,             0.01116,           0.0060122,          0.00053988,             0.62634,              0.6982,             0.58407,              0.4238,           0.0087108,            0.035777,          0.00088654,           0.0030139,           0.0030139,           0.0030139
                2119,            0.011648,           0.0044579,           0.0015856,             0.57586,             0.71429,             0.56773,             0.40449,            0.008774,            0.036388,          0.00088577,           0.0030106,           0.0030106,           0.0030106
                2120,           0.0072689,           0.0039356,          0.00040774,             0.57586,             0.71429,             0.56773,             0.40449,            0.008774,            0.036388,          0.00088577,           0.0030073,           0.0030073,           0.0030073
                2121,            0.011016,           0.0041269,           0.0010659,             0.64258,             0.57143,             0.57541,             0.40193,           0.0086839,            0.036298,          0.00073891,            0.003004,            0.003004,            0.003004
                2122,            0.011255,           0.0052846,          0.00087182,             0.64258,             0.57143,             0.57541,             0.40193,           0.0086839,            0.036298,          0.00073891,           0.0030007,           0.0030007,           0.0030007
                2123,             0.01225,           0.0049639,          0.00057605,             0.68975,             0.57143,             0.58231,             0.43467,           0.0081289,            0.035811,          0.00073738,           0.0029974,           0.0029974,           0.0029974
                2124,           0.0077653,           0.0045339,          0.00024182,             0.68975,             0.57143,             0.58231,             0.43467,           0.0081289,            0.035811,          0.00073738,           0.0029941,           0.0029941,           0.0029941
                2125,           0.0059601,           0.0042341,          0.00041522,             0.57981,             0.71429,             0.59098,             0.43542,            0.008133,            0.034988,          0.00070419,           0.0029908,           0.0029908,           0.0029908
                2126,            0.011249,           0.0056721,          0.00068567,             0.57981,             0.71429,             0.59098,             0.43542,            0.008133,            0.034988,          0.00070419,           0.0029875,           0.0029875,           0.0029875
                2127,           0.0098554,           0.0049655,          0.00041761,             0.70946,             0.64286,             0.60539,             0.44771,           0.0079762,            0.034624,          0.00067596,           0.0029842,           0.0029842,           0.0029842
                2128,            0.011127,           0.0045782,            0.000458,             0.70946,             0.64286,             0.60539,             0.44771,           0.0079762,            0.034624,          0.00067596,           0.0029809,           0.0029809,           0.0029809
                2129,            0.010651,           0.0041234,          0.00022308,             0.70602,             0.64286,             0.64571,             0.46692,           0.0079862,            0.034624,          0.00066223,           0.0029776,           0.0029776,           0.0029776
                2130,            0.011218,            0.004114,          0.00041303,             0.70602,             0.64286,             0.64571,             0.46692,           0.0079862,            0.034624,          0.00066223,           0.0029743,           0.0029743,           0.0029743
                2131,            0.011268,           0.0041389,          0.00070986,             0.70936,             0.64286,             0.60611,             0.43168,           0.0080945,            0.034714,          0.00067253,            0.002971,            0.002971,            0.002971
                2132,            0.010969,            0.004228,          0.00048235,             0.70936,             0.64286,             0.60611,             0.43168,           0.0080945,            0.034714,          0.00067253,           0.0029677,           0.0029677,           0.0029677
                2133,            0.012369,           0.0037298,          0.00055404,             0.57633,             0.71429,             0.56672,             0.41491,           0.0087306,            0.035956,          0.00085373,           0.0029644,           0.0029644,           0.0029644
                2134,            0.009029,            0.003805,          0.00047863,             0.57633,             0.71429,             0.56672,             0.41491,           0.0087306,            0.035956,          0.00085373,           0.0029611,           0.0029611,           0.0029611
                2135,            0.011178,           0.0038425,          0.00068982,             0.66368,             0.71429,             0.60219,             0.43787,           0.0089818,            0.036197,          0.00095291,           0.0029578,           0.0029578,           0.0029578
                2136,            0.011768,           0.0040495,          0.00051416,             0.66368,             0.71429,             0.60219,             0.43787,           0.0089818,            0.036197,          0.00095291,           0.0029545,           0.0029545,           0.0029545
                2137,            0.013932,           0.0038461,          0.00075152,             0.65809,             0.71429,             0.60644,             0.42149,           0.0093441,            0.036166,          0.00093536,           0.0029512,           0.0029512,           0.0029512
                2138,            0.012701,           0.0048463,          0.00061269,             0.65809,             0.71429,             0.60644,             0.42149,           0.0093441,            0.036166,          0.00093536,           0.0029479,           0.0029479,           0.0029479
                2139,             0.01184,           0.0039921,          0.00036682,             0.58165,             0.71429,             0.58836,             0.40641,           0.0090738,            0.035861,          0.00088959,           0.0029446,           0.0029446,           0.0029446
                2140,            0.011537,           0.0052439,          0.00051588,             0.58165,             0.71429,             0.58836,             0.40641,           0.0090738,            0.035861,          0.00088959,           0.0029413,           0.0029413,           0.0029413
                2141,            0.012148,           0.0042984,          0.00060062,             0.53971,             0.64286,             0.59821,             0.43495,           0.0084983,            0.035346,          0.00074959,            0.002938,            0.002938,            0.002938
                2142,           0.0078106,           0.0031994,          0.00031698,             0.53971,             0.64286,             0.59821,             0.43495,           0.0084983,            0.035346,          0.00074959,           0.0029347,           0.0029347,           0.0029347
                2143,            0.013037,           0.0030413,          0.00073608,             0.71512,             0.64286,             0.60945,             0.44725,           0.0085521,             0.03517,           0.0006691,           0.0029314,           0.0029314,           0.0029314
                2144,            0.013138,           0.0061963,           0.0005582,             0.71512,             0.64286,             0.60945,             0.44725,           0.0085521,             0.03517,           0.0006691,           0.0029281,           0.0029281,           0.0029281
                2145,            0.013217,           0.0055298,          0.00083923,             0.62407,             0.71429,              0.6033,             0.43297,           0.0088117,            0.035814,          0.00058327,           0.0029248,           0.0029248,           0.0029248
                2146,            0.013203,           0.0052587,          0.00044585,             0.62407,             0.71429,              0.6033,             0.43297,           0.0088117,            0.035814,          0.00058327,           0.0029215,           0.0029215,           0.0029215
                2147,            0.012376,           0.0050897,          0.00049413,             0.59233,             0.64096,             0.62076,             0.44797,           0.0082387,            0.041483,          0.00037174,           0.0029182,           0.0029182,           0.0029182
                2148,            0.019236,           0.0047784,           0.0093079,             0.59233,             0.64096,             0.62076,             0.44797,           0.0082387,            0.041483,          0.00037174,           0.0029149,           0.0029149,           0.0029149
                2149,            0.012855,           0.0038003,          0.00039649,             0.59201,             0.62205,             0.60789,             0.41475,           0.0085042,             0.04007,          0.00021133,           0.0029116,           0.0029116,           0.0029116
                2150,            0.015275,           0.0053347,          0.00058452,             0.59201,             0.62205,             0.60789,             0.41475,           0.0085042,             0.04007,          0.00021133,           0.0029083,           0.0029083,           0.0029083
                2151,            0.014456,            0.004924,          0.00054005,             0.59227,              0.6164,             0.60753,             0.42224,           0.0085782,            0.039734,          0.00019217,            0.002905,            0.002905,            0.002905
                2152,            0.014106,           0.0042044,          0.00077793,             0.59227,              0.6164,             0.60753,             0.42224,           0.0085782,            0.039734,          0.00019217,           0.0029017,           0.0029017,           0.0029017
                2153,            0.014532,           0.0035894,          0.00045594,              0.5922,             0.61485,             0.65182,             0.42581,           0.0087628,            0.039855,          0.00019169,           0.0028984,           0.0028984,           0.0028984
                2154,            0.012381,           0.0051439,          0.00048557,              0.5922,             0.61485,             0.65182,             0.42581,           0.0087628,            0.039855,          0.00019169,           0.0028951,           0.0028951,           0.0028951
                2155,           0.0092968,           0.0035878,          0.00040747,             0.59147,             0.62594,             0.60102,             0.41077,           0.0086839,            0.041564,          0.00025482,           0.0028918,           0.0028918,           0.0028918
                2156,            0.010616,           0.0048174,          0.00071507,             0.59147,             0.62594,             0.60102,             0.41077,           0.0086839,            0.041564,          0.00025482,           0.0028885,           0.0028885,           0.0028885
                2157,            0.011302,           0.0038008,          0.00035322,             0.59178,             0.64071,             0.64585,             0.43891,           0.0085944,            0.041809,          0.00037193,           0.0028852,           0.0028852,           0.0028852
                2158,           0.0093902,           0.0042406,          0.00034567,             0.59178,             0.64071,             0.64585,             0.43891,           0.0085944,            0.041809,          0.00037193,           0.0028819,           0.0028819,           0.0028819
                2159,             0.01287,           0.0055051,          0.00074208,             0.64325,             0.59216,              0.6507,             0.44316,           0.0086104,            0.040741,          0.00041733,           0.0028786,           0.0028786,           0.0028786
                2160,            0.012771,           0.0046242,          0.00038622,             0.64325,             0.59216,              0.6507,             0.44316,           0.0086104,            0.040741,          0.00041733,           0.0028753,           0.0028753,           0.0028753
                2161,           0.0094709,           0.0039767,          0.00032792,             0.59179,             0.78571,             0.63647,             0.45109,           0.0085187,            0.035717,          0.00057068,            0.002872,            0.002872,            0.002872
                2162,             0.01284,           0.0050798,          0.00041941,             0.59179,             0.78571,             0.63647,             0.45109,           0.0085187,            0.035717,          0.00057068,           0.0028687,           0.0028687,           0.0028687
                2163,           0.0085422,            0.003203,          0.00036867,             0.63977,              0.6418,             0.62678,               0.456,           0.0088894,            0.036903,          0.00069771,           0.0028654,           0.0028654,           0.0028654
                2164,            0.011542,           0.0040587,          0.00063611,             0.63977,              0.6418,             0.62678,               0.456,           0.0088894,            0.036903,          0.00069771,           0.0028621,           0.0028621,           0.0028621
                2165,            0.010817,           0.0033979,          0.00033825,             0.65051,             0.64286,             0.62706,             0.47148,           0.0088953,            0.035434,          0.00071182,           0.0028588,           0.0028588,           0.0028588
                2166,           0.0093306,           0.0036483,          0.00023177,             0.65051,             0.64286,             0.62706,             0.47148,           0.0088953,            0.035434,          0.00071182,           0.0028555,           0.0028555,           0.0028555
                2167,            0.010275,           0.0044802,          0.00064669,             0.61008,             0.71429,             0.59215,             0.43656,           0.0088863,            0.033929,          0.00077896,           0.0028522,           0.0028522,           0.0028522
                2168,            0.013108,           0.0045986,          0.00068881,             0.61008,             0.71429,             0.59215,             0.43656,           0.0088863,            0.033929,          0.00077896,           0.0028489,           0.0028489,           0.0028489
                2169,           0.0091017,           0.0028596,          0.00063664,             0.54167,             0.57143,             0.56812,             0.39273,            0.010049,            0.036881,           0.0010056,           0.0028456,           0.0028456,           0.0028456
                2170,            0.010568,           0.0056859,          0.00048513,             0.54167,             0.57143,             0.56812,             0.39273,            0.010049,            0.036881,           0.0010056,           0.0028423,           0.0028423,           0.0028423
                2171,            0.008705,           0.0036056,          0.00031553,             0.55116,             0.57143,             0.55914,             0.37757,            0.010106,            0.038434,           0.0010529,            0.002839,            0.002839,            0.002839
                2172,           0.0085398,           0.0037962,          0.00052094,             0.55116,             0.57143,             0.55914,             0.37757,            0.010106,            0.038434,           0.0010529,           0.0028357,           0.0028357,           0.0028357
                2173,            0.013832,           0.0050029,          0.00048133,             0.61269,             0.64286,             0.56864,             0.38341,            0.010186,            0.038281,           0.0010368,           0.0028324,           0.0028324,           0.0028324
                2174,           0.0095706,           0.0040574,          0.00022024,             0.61269,             0.64286,             0.56864,             0.38341,            0.010186,            0.038281,           0.0010368,           0.0028291,           0.0028291,           0.0028291
                2175,             0.01072,           0.0052008,          0.00052589,             0.59352,             0.64286,             0.56518,             0.37125,            0.010147,             0.03819,           0.0010155,           0.0028258,           0.0028258,           0.0028258
                2176,            0.011145,           0.0043243,          0.00057367,             0.59352,             0.64286,             0.56518,             0.37125,            0.010147,             0.03819,           0.0010155,           0.0028225,           0.0028225,           0.0028225
                2177,            0.016531,           0.0044312,          0.00056164,             0.61131,             0.64235,             0.56429,             0.38381,           0.0096157,             0.03789,          0.00097504,           0.0028192,           0.0028192,           0.0028192
                2178,            0.011409,           0.0038391,           0.0004836,             0.61131,             0.64235,             0.56429,             0.38381,           0.0096157,             0.03789,          0.00097504,           0.0028159,           0.0028159,           0.0028159
                2179,            0.012849,           0.0040549,          0.00066099,             0.55786,             0.64286,             0.56153,             0.39006,           0.0094626,            0.037345,          0.00094147,           0.0028126,           0.0028126,           0.0028126
                2180,            0.010343,           0.0033512,          0.00061037,             0.55786,             0.64286,             0.56153,             0.39006,           0.0094626,            0.037345,          0.00094147,           0.0028093,           0.0028093,           0.0028093
                2181,           0.0075996,           0.0041877,          0.00027048,             0.54247,             0.64286,             0.56358,             0.39922,           0.0092197,            0.036126,          0.00090332,            0.002806,            0.002806,            0.002806
                2182,           0.0090291,           0.0045067,          0.00048522,             0.54247,             0.64286,             0.56358,             0.39922,           0.0092197,            0.036126,          0.00090332,           0.0028027,           0.0028027,           0.0028027
                2183,            0.012675,           0.0040431,          0.00050593,             0.61985,             0.71429,             0.57887,             0.42568,           0.0088461,            0.035428,          0.00080109,           0.0027994,           0.0027994,           0.0027994
                2184,           0.0088141,           0.0034622,          0.00055344,             0.61985,             0.71429,             0.57887,             0.42568,           0.0088461,            0.035428,          0.00080109,           0.0027961,           0.0027961,           0.0027961
                2185,            0.010191,           0.0037149,          0.00041943,              0.6554,             0.71429,             0.59589,             0.43234,           0.0088917,            0.035555,          0.00076141,           0.0027928,           0.0027928,           0.0027928
                2186,            0.016364,           0.0043043,          0.00062345,              0.6554,             0.71429,             0.59589,             0.43234,           0.0088917,            0.035555,          0.00076141,           0.0027895,           0.0027895,           0.0027895
                2187,            0.014815,           0.0038121,          0.00086523,             0.68283,             0.62555,             0.59985,             0.42677,            0.008484,            0.032661,           0.0004837,           0.0027862,           0.0027862,           0.0027862
                2188,           0.0091957,           0.0038681,          0.00031569,             0.68283,             0.62555,             0.59985,             0.42677,            0.008484,            0.032661,           0.0004837,           0.0027829,           0.0027829,           0.0027829
                2189,            0.010105,           0.0047096,          0.00027515,             0.59192,             0.63041,             0.58495,             0.42045,           0.0082986,            0.039517,          0.00026188,           0.0027796,           0.0027796,           0.0027796
                2190,           0.0087643,           0.0044456,          0.00034634,             0.59192,             0.63041,             0.58495,             0.42045,           0.0082986,            0.039517,          0.00026188,           0.0027763,           0.0027763,           0.0027763
                2191,            0.010047,           0.0039581,          0.00049305,             0.59861,             0.61649,              0.5965,             0.42554,           0.0083032,            0.039208,          0.00022278,            0.002773,            0.002773,            0.002773
                2192,             0.01296,           0.0051784,          0.00055524,             0.59861,             0.61649,              0.5965,             0.42554,           0.0083032,            0.039208,          0.00022278,           0.0027697,           0.0027697,           0.0027697
                2193,            0.012737,           0.0060762,          0.00077371,             0.59278,              0.6172,             0.61449,              0.4252,           0.0085183,            0.038105,          0.00017223,           0.0027664,           0.0027664,           0.0027664
                2194,            0.009017,           0.0043085,          0.00039006,             0.59278,              0.6172,             0.61449,              0.4252,           0.0085183,            0.038105,          0.00017223,           0.0027631,           0.0027631,           0.0027631
                2195,           0.0091441,           0.0048412,          0.00045353,             0.60064,             0.61332,             0.60514,             0.42486,           0.0083616,            0.039111,          0.00019064,           0.0027598,           0.0027598,           0.0027598
                2196,            0.010574,           0.0040169,          0.00042166,             0.60064,             0.61332,             0.60514,             0.42486,           0.0083616,            0.039111,          0.00019064,           0.0027565,           0.0027565,           0.0027565
                2197,            0.013206,           0.0040641,           0.0006861,              0.5919,             0.63803,             0.58234,             0.41292,           0.0085278,            0.040638,          0.00032787,           0.0027532,           0.0027532,           0.0027532
                2198,            0.010903,           0.0047137,          0.00045376,              0.5919,             0.63803,             0.58234,             0.41292,           0.0085278,            0.040638,          0.00032787,           0.0027499,           0.0027499,           0.0027499
                2199,            0.012095,            0.003864,          0.00046143,             0.64836,              0.6081,             0.62434,             0.43977,           0.0086282,            0.040365,          0.00040512,           0.0027466,           0.0027466,           0.0027466
                2200,            0.013895,           0.0045866,          0.00056209,             0.64836,              0.6081,             0.62434,             0.43977,           0.0086282,            0.040365,          0.00040512,           0.0027433,           0.0027433,           0.0027433
                2201,            0.012371,           0.0045542,          0.00042872,             0.71081,             0.61045,             0.62906,             0.44757,           0.0086356,            0.038475,          0.00049362,             0.00274,             0.00274,             0.00274
                2202,            0.010144,           0.0037559,          0.00035297,             0.71081,             0.61045,             0.62906,             0.44757,           0.0086356,            0.038475,          0.00049362,           0.0027367,           0.0027367,           0.0027367
                2203,            0.012589,           0.0044449,          0.00044099,             0.68921,             0.62491,             0.60384,             0.44355,           0.0085376,            0.035088,          0.00058022,           0.0027334,           0.0027334,           0.0027334
                2204,            0.011548,           0.0058152,          0.00038424,             0.68921,             0.62491,             0.60384,             0.44355,           0.0085376,            0.035088,          0.00058022,           0.0027301,           0.0027301,           0.0027301
                2205,           0.0088378,           0.0043591,          0.00053531,             0.58216,             0.72179,             0.59903,             0.45689,           0.0085785,            0.033928,          0.00064507,           0.0027268,           0.0027268,           0.0027268
                2206,            0.011076,           0.0039037,          0.00052663,             0.58216,             0.72179,             0.59903,             0.45689,           0.0085785,            0.033928,          0.00064507,           0.0027235,           0.0027235,           0.0027235
                2207,            0.012227,           0.0032122,          0.00062911,             0.63888,             0.64286,             0.62676,             0.46473,           0.0086727,            0.035152,           0.0007473,           0.0027202,           0.0027202,           0.0027202
                2208,            0.011837,           0.0049207,          0.00058555,             0.63888,             0.64286,             0.62676,             0.46473,           0.0086727,            0.035152,           0.0007473,           0.0027169,           0.0027169,           0.0027169
                2209,            0.010667,           0.0045395,          0.00067471,              0.5978,             0.71429,             0.59039,             0.43851,           0.0086226,            0.034723,          0.00074997,           0.0027136,           0.0027136,           0.0027136
                2210,            0.011122,           0.0058669,          0.00047006,              0.5978,             0.71429,             0.59039,             0.43851,           0.0086226,            0.034723,          0.00074997,           0.0027103,           0.0027103,           0.0027103
                2211,            0.012559,           0.0053733,           0.0006301,             0.59674,             0.71429,             0.58193,             0.43037,           0.0085721,            0.035244,          0.00073395,            0.002707,            0.002707,            0.002707
                2212,            0.007937,           0.0054006,          0.00027074,             0.59674,             0.71429,             0.58193,             0.43037,           0.0085721,            0.035244,          0.00073395,           0.0027037,           0.0027037,           0.0027037
                2213,            0.010286,           0.0032293,          0.00064679,             0.57375,             0.64286,             0.56208,             0.40806,           0.0087292,            0.036132,          0.00076485,           0.0027004,           0.0027004,           0.0027004
                2214,            0.011245,           0.0034805,          0.00048417,             0.57375,             0.64286,             0.56208,             0.40806,           0.0087292,            0.036132,          0.00076485,           0.0026971,           0.0026971,           0.0026971
                2215,            0.011128,           0.0043512,          0.00043002,             0.54786,             0.64286,             0.55238,              0.3916,            0.009027,            0.036895,          0.00082321,           0.0026938,           0.0026938,           0.0026938
                2216,            0.012494,           0.0048198,          0.00036892,             0.54786,             0.64286,             0.55238,              0.3916,            0.009027,            0.036895,          0.00082321,           0.0026905,           0.0026905,           0.0026905
                2217,           0.0072982,           0.0053449,          0.00025663,             0.56127,             0.64286,             0.55685,             0.40375,           0.0086389,              0.0365,          0.00075951,           0.0026872,           0.0026872,           0.0026872
                2218,            0.007112,           0.0027736,          0.00030761,             0.56127,             0.64286,             0.55685,             0.40375,           0.0086389,              0.0365,          0.00075951,           0.0026839,           0.0026839,           0.0026839
                2219,           0.0099215,           0.0042937,          0.00052018,             0.60812,             0.71429,             0.57896,             0.43119,           0.0084126,            0.035345,          0.00069389,           0.0026806,           0.0026806,           0.0026806
                2220,            0.011418,           0.0035803,          0.00046237,             0.60812,             0.71429,             0.57896,             0.43119,           0.0084126,            0.035345,          0.00069389,           0.0026773,           0.0026773,           0.0026773
                2221,            0.011219,           0.0044569,           0.0005502,             0.61403,             0.71429,             0.62737,             0.46794,           0.0085286,            0.035314,          0.00069809,            0.002674,            0.002674,            0.002674
                2222,            0.011755,           0.0046407,          0.00039541,             0.61403,             0.71429,             0.62737,             0.46794,           0.0085286,            0.035314,          0.00069809,           0.0026707,           0.0026707,           0.0026707
